0,8,1.121391,3,-0.1807085,-0.02367166,0.9748488,-0.1282732
0.02,7.999867,1.121394,3.000269,-0.180698,-0.0236703,0.9748507,-0.1282731
0.04,7.999647,1.121398,3.000718,-0.1806669,-0.02366624,0.9748566,-0.128273
0.06,7.999339,1.121405,3.001346,-0.1806152,-0.0236595,0.9748664,-0.1282729
0.08,7.998942,1.121413,3.002154,-0.1805432,-0.0236501,0.97488,-0.1282727
0.09999999,7.998456,1.121422,3.00314,-0.1804509,-0.02363806,0.9748973,-0.1282724
0.12,7.997882,1.121433,3.004307,-0.1803385,-0.02362342,0.9749186,-0.128272
0.14,7.997219,1.121446,3.005653,-0.1802063,-0.02360617,0.9749435,-0.1282716
0.16,7.996469,1.121461,3.007178,-0.1800544,-0.02358636,0.9749721,-0.1282711
0.18,7.995628,1.121477,3.008882,-0.1798829,-0.02356398,0.9750044,-0.1282706
0.2,7.994699,1.121494,3.010766,-0.179692,-0.02353908,0.9750403,-0.12827
0.22,7.993679,1.121513,3.012827,-0.1794818,-0.02351168,0.9750797,-0.1282693
0.24,7.99257,1.121533,3.015068,-0.1792526,-0.02348178,0.9751227,-0.1282686
0.26,7.991373,1.121555,3.017488,-0.1790044,-0.02344942,0.9751691,-0.1282678
0.28,7.990083,1.121578,3.020085,-0.1787376,-0.02341461,0.9752191,-0.1282669
0.3,7.988703,1.121602,3.022861,-0.1784521,-0.02337738,0.9752724,-0.1282659
0.32,7.987233,1.121627,3.025815,-0.1781482,-0.02333775,0.975329,-0.1282649
0.34,7.98567,1.121653,3.028947,-0.177826,-0.02329573,0.9753889,-0.1282638
0.36,7.984017,1.12168,3.032257,-0.1774857,-0.02325135,0.9754521,-0.1282627
0.38,7.982271,1.121708,3.035744,-0.1771275,-0.02320463,0.9755185,-0.1282614
0.4,7.980433,1.121736,3.03941,-0.1767514,-0.02315559,0.9755881,-0.1282601
0.42,7.978502,1.121765,3.043251,-0.1763578,-0.02310425,0.9756607,-0.1282586
0.4400001,7.976476,1.121794,3.04727,-0.1759467,-0.02305062,0.9757363,-0.1282571
0.4600001,7.974358,1.121823,3.051465,-0.1755182,-0.02299475,0.9758151,-0.1282555
0.4800001,7.972143,1.121853,3.055836,-0.1750726,-0.02293663,0.9758967,-0.1282539
0.5000001,7.969834,1.121882,3.060384,-0.17461,-0.0228763,0.9759812,-0.1282521
0.52,7.967429,1.121912,3.065106,-0.1741306,-0.02281378,0.9760686,-0.1282502
0.54,7.964927,1.121941,3.070004,-0.1736345,-0.02274907,0.9761587,-0.1282483
0.56,7.962329,1.12197,3.075078,-0.1731219,-0.02268222,0.9762517,-0.1282462
0.58,7.959631,1.121997,3.080325,-0.1725929,-0.02261323,0.9763471,-0.128244
0.6,7.956836,1.122025,3.085747,-0.1720477,-0.02254212,0.9764453,-0.1282418
0.6199999,7.953939,1.122051,3.091341,-0.1714865,-0.02246892,0.976546,-0.1282394
0.6399999,7.950943,1.122076,3.09711,-0.1709093,-0.02239365,0.9766492,-0.1282369
0.6599999,7.947845,1.122099,3.10305,-0.1703165,-0.02231633,0.976755,-0.1282343
0.6799999,7.944644,1.122121,3.109163,-0.169708,-0.02223698,0.976863,-0.1282316
0.6999999,7.941341,1.122141,3.115448,-0.1690842,-0.02215562,0.9769735,-0.1282287
0.7199998,7.937933,1.122159,3.121903,-0.1684451,-0.02207226,0.9770861,-0.1282257
0.7399998,7.934419,1.122175,3.128529,-0.1677908,-0.02198694,0.977201,-0.1282227
0.7599998,7.930799,1.122188,3.135325,-0.1671217,-0.02189967,0.977318,-0.1282194
0.7799998,7.927072,1.122198,3.142291,-0.1664377,-0.02181047,0.9774372,-0.1282161
0.7999998,7.923234,1.122206,3.149424,-0.1657392,-0.02171936,0.9775583,-0.1282126
0.8199998,7.919286,1.12221,3.156725,-0.1650261,-0.02162636,0.9776815,-0.128209
0.8399997,7.915227,1.122211,3.164193,-0.1642988,-0.0215315,0.9778066,-0.1282052
0.8599997,7.911166,1.122208,3.171625,-0.1635573,-0.02143479,0.9779335,-0.1282012
0.8799997,7.907086,1.1222,3.179046,-0.1628018,-0.02133626,0.9780623,-0.1281972
0.8999997,7.90299,1.12219,3.186458,-0.1620324,-0.02123592,0.9781927,-0.1281929
0.9199997,7.898876,1.122176,3.19386,-0.1612494,-0.02113379,0.9783249,-0.1281886
0.9399996,7.894744,1.122158,3.201253,-0.1604528,-0.02102991,0.9784587,-0.128184
0.9599996,7.890594,1.122136,3.208635,-0.1596429,-0.02092428,0.9785941,-0.1281793
0.9799996,7.886426,1.122111,3.216007,-0.1588198,-0.02081692,0.978731,-0.1281745
0.9999996,7.882237,1.122082,3.223367,-0.1579837,-0.02070787,0.9788693,-0.1281694
1.02,7.878031,1.122049,3.230718,-0.1571346,-0.02059713,0.9790089,-0.1281642
1.04,7.873806,1.122012,3.238057,-0.1562728,-0.02048474,0.9791499,-0.1281588
1.06,7.86956,1.121971,3.245385,-0.1553985,-0.02037071,0.9792922,-0.1281532
1.08,7.865295,1.121927,3.252701,-0.1545117,-0.02025506,0.9794356,-0.1281475
1.1,7.861011,1.121878,3.260006,-0.1536127,-0.0201378,0.9795802,-0.1281416
1.12,7.856705,1.121826,3.267298,-0.1527017,-0.02001898,0.9797259,-0.1281355
1.14,7.85238,1.121771,3.27458,-0.1517786,-0.0198986,0.9798725,-0.1281291
1.159999,7.848032,1.121711,3.281847,-0.1508439,-0.01977668,0.9800202,-0.1281226
1.179999,7.843663,1.121647,3.289102,-0.1498975,-0.01965325,0.9801688,-0.1281159
1.199999,7.839273,1.121579,3.296344,-0.1489397,-0.01952833,0.9803181,-0.128109
1.219999,7.834862,1.121507,3.303573,-0.1479705,-0.01940193,0.9804683,-0.1281019
1.239999,7.830428,1.121432,3.310788,-0.1469903,-0.01927409,0.9806193,-0.1280946
1.259999,7.825971,1.121352,3.317989,-0.1459991,-0.01914481,0.9807708,-0.128087
1.279999,7.821492,1.121269,3.325176,-0.1449971,-0.01901413,0.980923,-0.1280793
1.299999,7.81699,1.121182,3.33235,-0.1439845,-0.01888206,0.9810758,-0.1280713
1.319999,7.812464,1.121091,3.339508,-0.1429614,-0.01874862,0.981229,-0.1280631
1.339999,7.807914,1.120995,3.34665,-0.141928,-0.01861384,0.9813827,-0.1280547
1.359999,7.80334,1.120896,3.353778,-0.1408844,-0.01847773,0.9815367,-0.1280461
1.379999,7.798743,1.120793,3.36089,-0.1398309,-0.01834033,0.9816911,-0.1280372
1.399999,7.794121,1.120686,3.367986,-0.1387675,-0.01820164,0.9818457,-0.1280281
1.419999,7.789473,1.120575,3.375066,-0.1376946,-0.0180617,0.9820006,-0.1280188
1.439999,7.7848,1.12046,3.382128,-0.136612,-0.01792051,0.9821556,-0.1280092
1.459999,7.7801,1.120341,3.389174,-0.1355202,-0.01777811,0.9823107,-0.1279995
1.479999,7.775374,1.120218,3.396201,-0.1344193,-0.01763452,0.9824659,-0.1279894
1.499999,7.770622,1.120091,3.403211,-0.1333093,-0.01748975,0.982621,-0.1279791
1.519999,7.765844,1.119961,3.410203,-0.1321905,-0.01734384,0.9827761,-0.1279686
1.539999,7.761038,1.119826,3.417176,-0.1310631,-0.01719679,0.9829311,-0.1279578
1.559999,7.756204,1.119687,3.42413,-0.1299271,-0.01704863,0.9830859,-0.1279468
1.579999,7.751343,1.119545,3.431065,-0.1287829,-0.01689939,0.9832405,-0.1279355
1.599999,7.746452,1.119398,3.437979,-0.1276305,-0.01674909,0.9833948,-0.127924
1.619999,7.741533,1.119248,3.444872,-0.1264701,-0.01659774,0.9835488,-0.1279122
1.639999,7.736587,1.119094,3.451746,-0.1253019,-0.01644538,0.9837025,-0.1279001
1.659999,7.731608,1.118935,3.458597,-0.124126,-0.01629202,0.9838557,-0.1278878
1.679999,7.726601,1.118773,3.465427,-0.1229426,-0.01613767,0.9840085,-0.1278753
1.699999,7.721563,1.118608,3.472234,-0.1217519,-0.01598238,0.9841607,-0.1278624
1.719999,7.716496,1.118438,3.479019,-0.1205541,-0.01582615,0.9843123,-0.1278493
1.739999,7.711396,1.118264,3.48578,-0.1193494,-0.01566902,0.9844635,-0.127836
1.759999,7.706265,1.118087,3.492519,-0.1181378,-0.01551099,0.9846138,-0.1278223
